"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"
"358"	575	349	148	63	20	5	3	0	0	0	0	0	0	0	0	0	0
"359"	622	302	167	41	25	4	1	1	0	0	0	0	0	0	0	0	0
"360"	603	337	137	58	17	8	2	0	1	0	0	0	0	0	0	0	0
"361"	590	340	136	58	19	7	9	2	1	1	0	0	0	0	0	0	0
"362"	626	304	150	53	14	8	4	2	1	1	0	0	0	0	0	0	0
"363"	582	356	135	57	19	5	7	2	0	0	0	0	0	0	0	0	0
"364"	569	346	149	65	24	4	4	2	0	0	0	0	0	0	0	0	0
"365"	586	341	147	62	18	5	4	0	0	0	0	0	0	0	0	0	0
"366"	609	299	157	61	21	12	1	2	0	0	0	1	0	0	0	0	0
"367"	586	332	151	56	24	8	5	0	1	0	0	0	0	0	0	0	0
"368"	584	339	141	57	31	6	2	2	1	0	0	0	0	0	0	0	0
"369"	561	363	146	52	23	8	7	1	2	0	0	0	0	0	0	0	0
"370"	587	337	141	63	20	10	3	2	0	0	0	0	0	0	0	0	0
"371"	606	315	149	55	26	5	6	0	0	1	0	0	0	0	0	0	0
"372"	605	339	122	62	23	7	4	0	1	0	0	0	0	0	0	0	0
"373"	608	314	152	51	21	9	5	1	1	1	0	0	0	0	0	0	0
"374"	600	355	115	61	18	8	3	2	1	0	0	0	0	0	0	0	0
"375"	602	326	149	56	17	6	3	4	0	0	0	0	0	0	0	0	0
"376"	579	343	145	60	21	10	5	0	0	0	0	0	0	0	0	0	0
"377"	594	340	141	55	21	6	5	0	1	0	0	0	0	0	0	0	0
"378"	599	326	151	57	20	7	3	0	0	0	0	0	0	0	0	0	0
"379"	591	338	152	49	20	8	4	1	0	0	0	0	0	0	0	0	0
"380"	621	318	138	61	11	9	2	3	0	0	0	0	0	0	0	0	0
"381"	600	337	150	48	14	10	3	1	0	0	0	0	0	0	0	0	0
"382"	597	337	156	50	9	8	3	3	0	0	0	0	0	0	0	0	0
"383"	596	331	147	56	20	11	2	0	0	0	0	0	0	0	0	0	0
"384"	586	330	140	66	24	12	3	1	0	1	0	0	0	0	0	0	0
"385"	585	334	148	65	21	4	4	1	0	0	1	0	0	0	0	0	0
"386"	594	339	149	48	18	7	5	1	2	0	0	0	0	0	0	0	0
"387"	572	332	158	51	31	11	6	2	0	0	0	0	0	0	0	0	0
"388"	612	321	143	60	16	6	1	4	0	0	0	0	0	0	0	0	0
"389"	594	337	137	56	21	13	4	1	0	0	0	0	0	0	0	0	0
"390"	603	317	150	64	20	5	4	0	0	0	0	0	0	0	0	0	0
"391"	587	347	141	58	22	5	3	0	0	0	0	0	0	0	0	0	0
"392"	587	348	143	50	21	10	3	0	1	0	0	0	0	0	0	0	0
"393"	601	335	139	58	18	7	2	2	0	0	1	0	0	0	0	0	0
"394"	595	326	136	71	18	8	7	1	0	0	1	0	0	0	0	0	0
"395"	600	308	163	56	24	9	3	0	0	0	0	0	0	0	0	0	0
"396"	579	351	140	56	19	13	3	2	0	0	0	0	0	0	0	0	0
"397"	582	311	163	66	20	11	7	2	0	1	0	0	0	0	0	0	0
"398"	611	323	147	46	23	7	5	1	0	0	0	0	0	0	0	0	0
"399"	610	314	142	54	28	13	1	1	0	0	0	0	0	0	0	0	0
"400"	590	345	130	64	16	13	2	1	2	0	0	0	0	0	0	0	0
"401"	592	340	142	50	23	9	6	1	0	0	0	0	0	0	0	0	0
"402"	624	296	134	69	25	8	5	1	1	0	0	0	0	0	0	0	0
"403"	615	336	130	38	22	13	7	2	0	0	0	0	0	0	0	0	0
"404"	580	354	132	53	24	15	3	2	0	0	0	0	0	0	0	0	0
"405"	614	320	141	53	18	12	3	0	2	0	0	0	0	0	0	0	0
"406"	583	350	148	52	19	9	2	0	0	0	0	0	0	0	0	0	0
"407"	562	358	158	56	21	4	2	1	1	0	0	0	0	0	0	0	0
"408"	593	338	137	67	19	6	1	1	1	0	0	0	0	0	0	0	0
"409"	582	355	139	56	21	4	5	1	0	0	0	0	0	0	0	0	0
"410"	588	344	139	52	27	8	1	4	0	0	0	0	0	0	0	0	0
"411"	582	319	167	58	28	5	4	0	0	0	0	0	0	0	0	0	0
"412"	596	318	166	58	11	10	0	3	0	1	0	0	0	0	0	0	0
"413"	576	327	163	67	18	9	1	0	2	0	0	0	0	0	0	0	0
"414"	598	337	137	62	18	7	4	0	0	0	0	0	0	0	0	0	0
"415"	596	335	146	50	21	11	3	1	0	0	0	0	0	0	0	0	0
"416"	613	344	122	54	19	8	1	1	0	1	0	0	0	0	0	0	0
"417"	593	328	145	56	27	12	1	0	1	0	0	0	0	0	0	0	0
"418"	571	359	145	60	15	9	2	2	0	0	0	0	0	0	0	0	0
"419"	611	317	143	57	19	9	4	3	0	0	0	0	0	0	0	0	0
"420"	600	328	141	54	27	8	3	0	2	0	0	0	0	0	0	0	0
"421"	588	361	123	59	18	7	4	3	0	0	0	0	0	0	0	0	0
"422"	590	334	140	60	29	8	2	0	0	0	0	0	0	0	0	0	0
"423"	594	326	155	56	19	7	3	1	2	0	0	0	0	0	0	0	0
"424"	587	347	129	70	20	6	3	1	0	0	0	0	0	0	0	0	0
"425"	602	331	124	67	21	12	4	1	1	0	0	0	0	0	0	0	0
"426"	604	323	137	63	23	7	3	3	0	0	0	0	0	0	0	0	0
"427"	599	335	144	55	18	6	3	3	0	0	0	0	0	0	0	0	0
"428"	598	309	156	58	28	9	2	2	1	0	0	0	0	0	0	0	0
"429"	606	320	152	51	25	6	1	1	0	1	0	0	0	0	0	0	0
"430"	575	359	135	51	25	11	3	2	1	1	0	0	0	0	0	0	0
"431"	603	325	140	58	23	9	4	1	0	0	0	0	0	0	0	0	0
"432"	599	324	144	62	23	10	1	0	0	0	0	0	0	0	0	0	0
"433"	593	359	116	60	22	8	3	1	0	1	0	0	0	0	0	0	0
"434"	577	349	145	59	20	6	2	3	2	0	0	0	0	0	0	0	0
"435"	597	327	152	56	21	4	5	1	0	0	0	0	0	0	0	0	0
"436"	587	337	152	51	24	8	2	2	0	0	0	0	0	0	0	0	0
"437"	571	366	140	58	16	9	2	1	0	0	0	0	0	0	0	0	0
"438"	611	340	118	55	20	13	4	1	1	0	0	0	0	0	0	0	0
"439"	568	351	157	58	19	8	1	1	0	0	0	0	0	0	0	0	0
"440"	597	341	145	54	15	9	2	0	0	0	0	0	0	0	0	0	0
"441"	600	338	136	54	20	13	1	1	0	0	0	0	0	0	0	0	0
"442"	598	324	141	69	22	5	3	0	1	0	0	0	0	0	0	0	0
"443"	580	332	147	63	26	9	3	0	3	0	0	0	0	0	0	0	0
"444"	622	327	120	60	20	9	5	0	0	0	0	0	0	0	0	0	0
"445"	627	309	138	51	26	8	3	0	0	0	0	1	0	0	0	0	0
"446"	598	338	132	62	20	6	6	1	0	0	0	0	0	0	0	0	0
"447"	601	345	134	47	19	8	7	1	1	0	0	0	0	0	0	0	0
"448"	579	340	143	56	28	15	0	1	1	0	0	0	0	0	0	0	0
"449"	574	343	150	58	28	9	0	1	0	0	0	0	0	0	0	0	0
"450"	616	331	125	54	25	5	5	2	0	0	0	0	0	0	0	0	0
"451"	592	320	154	61	22	10	2	0	1	1	0	0	0	0	0	0	0
"452"	619	310	139	60	20	9	3	2	1	0	0	0	0	0	0	0	0
"453"	606	320	156	60	12	6	2	0	1	0	0	0	0	0	0	0	0
"454"	598	334	142	57	20	10	1	0	1	0	0	0	0	0	0	0	0
"455"	584	340	144	53	25	11	4	2	0	0	0	0	0	0	0	0	0
"456"	590	347	135	56	22	8	5	0	0	0	0	0	0	0	0	0	0
"457"	595	324	142	65	23	10	2	1	1	0	0	0	0	0	0	0	0
"458"	579	342	143	60	20	11	3	5	0	0	0	0	0	0	0	0	0
"459"	589	330	157	45	28	8	5	1	0	0	0	0	0	0	0	0	0
"460"	592	348	129	56	22	11	4	1	0	0	0	0	0	0	0	0	0
"461"	593	328	151	53	24	9	4	1	0	0	0	0	0	0	0	0	0
"462"	598	344	121	54	26	12	5	3	0	0	0	0	0	0	0	0	0
"463"	593	342	148	51	21	5	2	0	1	0	0	0	0	0	0	0	0
"464"	606	352	121	53	20	8	2	1	0	0	0	0	0	0	0	0	0
"465"	601	330	141	51	34	2	2	1	1	0	0	0	0	0	0	0	0
"466"	584	361	129	53	19	12	3	2	0	0	0	0	0	0	0	0	0
"467"	587	340	152	49	16	11	3	3	1	1	0	0	0	0	0	0	0
"468"	598	338	126	57	25	12	5	2	0	0	0	0	0	0	0	0	0
"469"	582	340	154	49	26	5	4	1	1	1	0	0	0	0	0	0	0
"470"	586	337	151	49	20	12	3	3	0	1	0	1	0	0	0	0	0
"471"	600	347	125	57	24	7	3	0	0	0	0	0	0	0	0	0	0
"472"	599	329	147	55	18	13	2	0	0	0	0	0	0	0	0	0	0
"473"	585	343	140	58	24	7	5	0	0	0	0	0	1	0	0	0	0
"474"	600	337	143	47	19	12	3	2	0	0	0	0	0	0	0	0	0
"475"	602	340	134	55	22	7	3	0	0	0	0	0	0	0	0	0	0
"476"	623	313	139	57	24	4	2	1	0	0	0	0	0	0	0	0	0
"477"	586	354	139	51	18	9	3	1	2	0	0	0	0	0	0	0	0
"478"	579	331	159	61	16	11	3	3	0	0	0	0	0	0	0	0	0
"479"	612	344	133	44	18	6	4	2	0	0	0	0	0	0	0	0	0
"480"	567	358	153	54	22	8	1	0	0	0	0	0	0	0	0	0	0
"481"	586	340	137	62	25	8	4	1	0	0	0	0	0	0	0	0	0
"482"	587	330	150	61	24	5	4	2	0	0	0	0	0	0	0	0	0
"483"	582	343	153	65	7	11	2	0	0	0	0	0	0	0	0	0	0
"484"	608	325	148	44	25	7	4	1	0	0	1	0	0	0	0	0	0
"485"	617	303	161	47	24	7	2	2	0	0	0	0	0	0	0	0	0
"486"	593	347	143	49	19	9	2	1	0	0	0	0	0	0	0	0	0
"487"	614	309	164	53	11	4	3	4	0	1	0	0	0	0	0	0	0
"488"	603	337	130	60	23	9	0	0	0	0	1	0	0	0	0	0	0
"489"	596	337	139	61	19	4	4	3	0	0	0	0	0	0	0	0	0
"490"	609	318	155	51	20	8	2	0	0	0	0	0	0	0	0	0	0
"491"	592	331	163	53	15	6	1	0	1	1	0	0	0	0	0	0	0
"492"	607	335	129	58	19	6	5	2	2	0	0	0	0	0	0	0	0
"493"	558	353	143	67	24	5	7	3	3	0	0	0	0	0	0	0	0
"494"	589	338	134	54	33	10	4	1	0	0	0	0	0	0	0	0	0
"495"	603	342	127	63	16	9	3	0	0	0	0	0	0	0	0	0	0
"496"	603	337	140	58	16	5	3	1	0	0	0	0	0	0	0	0	0
"497"	592	320	157	60	17	10	5	0	2	0	0	0	0	0	0	0	0
"498"	577	340	141	69	22	7	6	1	0	0	0	0	0	0	0	0	0
"499"	603	328	136	58	21	11	5	0	0	1	0	0	0	0	0	0	0
"500"	590	352	138	49	29	2	0	2	0	0	0	1	0	0	0	0	0
"501"	608	348	130	51	17	4	2	2	1	0	0	0	0	0	0	0	0
"502"	570	350	142	63	22	9	3	2	2	0	0	0	0	0	0	0	0
"503"	631	309	134	53	17	9	6	3	1	0	0	0	0	0	0	0	0
"504"	590	346	129	62	22	7	6	1	0	0	0	0	0	0	0	0	0
"505"	603	306	152	67	25	5	4	0	1	0	0	0	0	0	0	0	0
"506"	577	343	145	56	19	18	4	0	1	0	0	0	0	0	0	0	0
"507"	600	326	144	57	25	7	1	3	0	0	0	0	0	0	0	0	0
"508"	595	333	150	50	21	8	6	0	0	0	0	0	0	0	0	0	0
"509"	603	329	136	64	17	8	4	2	0	0	0	0	0	0	0	0	0
"510"	564	364	134	65	21	9	4	2	0	0	0	0	0	0	0	0	0
"511"	589	342	135	64	20	6	4	2	0	0	1	0	0	0	0	0	0
"512"	606	319	156	51	18	8	4	1	0	0	0	0	0	0	0	0	0
"513"	567	353	170	44	15	10	3	0	0	1	0	0	0	0	0	0	0
"514"	617	305	162	54	12	8	2	2	1	0	0	0	0	0	0	0	0
"515"	586	353	138	59	16	5	4	2	0	0	0	0	0	0	0	0	0
"516"	621	304	150	52	26	7	2	1	0	0	0	0	0	0	0	0	0
"517"	593	336	146	48	24	13	2	1	0	0	0	0	0	0	0	0	0
"518"	551	352	160	66	19	13	2	0	0	0	0	0	0	0	0	0	0
"519"	592	342	133	60	23	9	1	3	0	0	0	0	0	0	0	0	0
"520"	584	359	144	44	19	9	2	0	2	0	0	0	0	0	0	0	0
"521"	611	299	151	72	16	10	2	2	0	0	0	0	0	0	0	0	0
"522"	612	295	166	58	21	5	5	1	0	0	0	0	0	0	0	0	0
"523"	600	340	136	59	12	9	4	2	1	0	0	0	0	0	0	0	0
"524"	593	321	155	63	20	7	1	2	0	1	0	0	0	0	0	0	0
"525"	582	325	155	57	29	11	2	0	0	2	0	0	0	0	0	0	0
"526"	611	340	129	58	19	2	4	0	0	0	0	0	0	0	0	0	0
"527"	562	355	149	65	15	9	5	2	1	0	0	0	0	0	0	0	0
"528"	604	333	139	49	24	10	1	2	1	0	0	0	0	0	0	0	0
"529"	603	322	152	58	18	7	1	1	1	0	0	0	0	0	0	0	0
"530"	609	331	146	50	18	5	3	1	0	0	0	0	0	0	0	0	0
"531"	591	329	143	62	25	4	6	2	1	0	0	0	0	0	0	0	0
"532"	567	344	149	73	19	8	1	2	0	0	0	0	0	0	0	0	0
"533"	612	325	135	46	26	10	5	3	1	0	0	0	0	0	0	0	0
"534"	587	323	156	58	23	13	2	0	0	1	0	0	0	0	0	0	0
"535"	605	331	137	59	22	5	3	1	0	0	0	0	0	0	0	0	0
"536"	615	330	119	65	23	6	3	1	0	1	0	0	0	0	0	0	0
"537"	614	330	139	40	26	8	3	1	1	0	1	0	0	0	0	0	0
"538"	605	314	150	52	28	12	1	0	1	0	0	0	0	0	0	0	0
"539"	584	373	122	50	23	6	4	0	1	0	0	0	0	0	0	0	0
"540"	605	342	122	67	17	4	5	1	0	0	0	0	0	0	0	0	0
"541"	591	330	165	45	20	7	4	1	0	0	0	0	0	0	0	0	0
"542"	601	321	143	65	25	2	4	2	0	0	0	0	0	0	0	0	0
"543"	583	346	132	61	28	6	7	0	0	0	0	0	0	0	0	0	0
"544"	580	343	156	51	22	5	2	2	1	1	0	0	0	0	0	0	0
"545"	578	350	142	52	25	4	9	3	0	0	0	0	0	0	0	0	0
"546"	552	345	160	72	21	10	3	0	0	0	0	0	0	0	0	0	0
"547"	607	312	148	60	18	8	6	3	1	0	0	0	0	0	0	0	0
"548"	593	336	164	39	20	8	2	1	0	0	0	0	0	0	0	0	0
"549"	625	304	141	55	24	12	1	0	0	0	1	0	0	0	0	0	0
"550"	607	343	134	51	17	7	2	1	0	1	0	0	0	0	0	0	0
"551"	593	320	143	61	25	15	5	1	0	0	0	0	0	0	0	0	0
"552"	565	353	164	43	25	6	4	3	0	0	0	0	0	0	0	0	0
"553"	593	362	125	48	29	4	2	0	0	0	0	0	0	0	0	0	0
"554"	612	326	135	62	19	6	3	0	0	0	0	0	0	0	0	0	0
"555"	610	317	146	53	25	7	5	0	0	0	0	0	0	0	0	0	0
"556"	614	323	130	61	25	9	1	0	0	0	0	0	0	0	0	0	0
"557"	619	286	177	47	24	5	5	0	0	0	0	0	0	0	0	0	0
"558"	580	354	141	48	27	10	1	1	1	0	0	0	0	0	0	0	0
"559"	596	334	147	60	18	5	2	1	0	0	0	0	0	0	0	0	0
"560"	596	345	132	61	16	10	2	1	0	0	0	0	0	0	0	0	0
"561"	569	347	153	58	22	11	2	1	0	0	0	0	0	0	0	0	0
"562"	587	329	160	59	17	8	3	0	0	0	0	0	0	0	0	0	0
"563"	581	340	145	62	22	7	4	2	0	0	0	0	0	0	0	0	0
"564"	615	311	143	54	26	6	6	2	0	0	0	0	0	0	0	0	0
"565"	570	360	145	58	19	8	0	3	0	0	0	0	0	0	0	0	0
"566"	595	315	157	61	19	11	4	1	0	0	0	0	0	0	0	0	0
"567"	606	327	125	66	23	12	3	1	0	0	0	0	0	0	0	0	0
"568"	583	361	127	59	20	5	5	1	2	0	0	0	0	0	0	0	0
"569"	576	344	141	65	20	12	3	0	1	1	0	0	0	0	0	0	0
"570"	594	335	145	53	23	6	6	1	0	0	0	0	0	0	0	0	0
"571"	594	346	117	65	31	6	4	0	0	0	0	0	0	0	0	0	0
"572"	574	342	157	52	17	17	1	2	1	0	0	0	0	0	0	0	0
"573"	591	345	135	56	23	6	4	1	2	0	0	0	0	0	0	0	0
"574"	595	323	142	61	24	15	1	1	0	0	1	0	0	0	0	0	0
"575"	602	322	155	47	23	10	2	0	1	0	0	1	0	0	0	0	0
"576"	574	359	133	60	26	10	1	0	0	0	0	0	0	0	0	0	0
"577"	622	316	141	53	16	7	5	2	0	1	0	0	0	0	0	0	0
"578"	588	345	144	55	22	6	1	2	0	0	0	0	0	0	0	0	0
"579"	583	357	130	62	20	5	4	2	0	0	0	0	0	0	0	0	0
"580"	601	343	141	45	19	9	4	0	1	0	0	0	0	0	0	0	0
"581"	586	348	124	65	26	8	4	1	1	0	0	0	0	0	0	0	0
"582"	567	367	134	69	14	9	1	2	0	0	0	0	0	0	0	0	0
"583"	590	335	143	58	26	5	2	2	1	1	0	0	0	0	0	0	0
"584"	623	318	128	61	23	7	3	0	0	0	0	0	0	0	0	0	0
"585"	585	344	147	59	14	11	1	1	1	0	0	0	0	0	0	0	0
"586"	563	339	168	65	19	7	1	1	0	0	0	0	0	0	0	0	0
"587"	597	321	147	64	16	9	5	3	0	0	1	0	0	0	0	0	0
"588"	592	325	151	57	29	5	3	1	0	0	0	0	0	0	0	0	0
"589"	587	342	142	51	25	10	2	3	1	0	0	0	0	0	0	0	0
"590"	571	337	153	65	20	12	3	1	0	0	0	1	0	0	0	0	0
"591"	617	327	127	61	19	6	4	1	0	0	1	0	0	0	0	0	0
"592"	600	331	142	58	19	10	0	2	1	0	0	0	0	0	0	0	0
"593"	589	338	149	54	20	8	3	1	1	0	0	0	0	0	0	0	0
"594"	597	318	149	61	16	12	4	4	1	1	0	0	0	0	0	0	0
"595"	601	329	143	49	25	11	5	0	0	0	0	0	0	0	0	0	0
"596"	572	316	172	64	24	10	3	2	0	0	0	0	0	0	0	0	0
"597"	608	325	132	56	20	17	3	2	0	0	0	0	0	0	0	0	0
"598"	578	365	141	47	22	7	1	1	0	1	0	0	0	0	0	0	0
"599"	582	337	145	69	14	14	2	0	0	0	0	0	0	0	0	0	0
"600"	590	350	145	48	17	9	2	1	1	0	0	0	0	0	0	0	0
"601"	592	339	138	56	21	13	3	0	0	0	0	1	0	0	0	0	0
"602"	596	315	145	72	28	6	0	1	0	0	0	0	0	0	0	0	0
"603"	603	338	135	47	25	9	5	1	0	0	0	0	0	0	0	0	0
"604"	590	339	142	66	17	6	1	2	0	0	0	0	0	0	0	0	0
"605"	605	332	136	51	23	10	4	2	0	0	0	0	0	0	0	0	0
"606"	600	331	146	49	22	9	4	1	0	1	0	0	0	0	0	0	0
"607"	586	340	150	63	15	6	1	2	0	0	0	0	0	0	0	0	0
"608"	560	363	170	36	22	9	1	0	2	0	0	0	0	0	0	0	0
"609"	591	343	134	59	22	8	5	1	0	0	0	0	0	0	0	0	0
"610"	574	344	153	55	25	5	5	2	0	0	0	0	0	0	0	0	0
"611"	600	340	145	46	20	3	6	1	2	0	0	0	0	0	0	0	0
"612"	601	337	147	54	14	3	4	1	1	1	0	0	0	0	0	0	0
"613"	591	347	142	53	14	8	6	1	0	0	0	1	0	0	0	0	0
"614"	609	326	144	48	27	9	0	0	0	0	0	0	0	0	0	0	0
"615"	599	337	134	58	21	10	3	0	1	0	0	0	0	0	0	0	0
"616"	593	313	185	35	27	7	1	1	1	0	0	0	0	0	0	0	0
"617"	623	319	110	78	26	3	1	2	1	0	0	0	0	0	0	0	0
"618"	613	322	138	57	23	6	3	1	0	0	0	0	0	0	0	0	0
"619"	576	326	159	59	30	10	3	0	0	0	0	0	0	0	0	0	0
"620"	599	355	116	66	17	5	2	1	1	1	0	0	0	0	0	0	0
"621"	595	320	153	59	22	4	9	1	0	0	0	0	0	0	0	0	0
"622"	589	340	148	52	22	7	2	2	0	1	0	0	0	0	0	0	0
"623"	578	342	128	66	31	12	6	0	0	0	0	0	0	0	0	0	0
"624"	605	323	146	53	23	8	4	1	0	0	0	0	0	0	0	0	0
"625"	596	339	137	56	18	11	5	1	0	0	0	0	0	0	0	0	0
"626"	601	328	133	66	24	7	3	0	1	0	0	0	0	0	0	0	0
"627"	599	326	152	54	19	8	2	3	0	0	0	0	0	0	0	0	0
"628"	602	322	146	55	24	7	5	1	1	0	0	0	0	0	0	0	0
"629"	585	352	132	61	15	12	6	0	0	0	0	0	0	0	0	0	0
"630"	597	313	150	61	27	8	4	0	1	2	0	0	0	0	0	0	0
"631"	598	341	142	49	20	11	0	1	1	0	0	0	0	0	0	0	0
"632"	584	339	136	70	19	9	5	0	1	0	0	0	0	0	0	0	0
"633"	609	323	136	59	22	11	3	0	0	0	0	0	0	0	0	0	0
"634"	597	337	160	40	19	4	6	0	0	0	0	0	0	0	0	0	0
"635"	632	315	123	55	27	7	3	0	0	1	0	0	0	0	0	0	0
"636"	586	381	112	54	21	6	2	0	0	1	0	0	0	0	0	0	0
"637"	571	310	182	67	23	3	1	4	1	1	0	0	0	0	0	0	0
"638"	589	336	129	69	27	6	4	3	0	0	0	0	0	0	0	0	0
"639"	573	356	141	65	19	7	1	0	1	0	0	0	0	0	0	0	0
"640"	583	355	136	57	18	9	3	1	1	0	0	0	0	0	0	0	0
"641"	598	338	144	47	21	10	2	1	2	0	0	0	0	0	0	0	0
"642"	591	336	130	64	23	11	6	1	1	0	0	0	0	0	0	0	0
"643"	590	344	148	50	23	5	2	1	0	0	0	0	0	0	0	0	0
"644"	579	337	162	52	16	12	2	1	2	0	0	0	0	0	0	0	0
"645"	604	313	162	56	18	4	3	2	1	0	0	0	0	0	0	0	0
"646"	600	326	146	52	26	10	3	0	0	0	0	0	0	0	0	0	0
"647"	602	337	133	53	21	13	2	2	0	0	0	0	0	0	0	0	0
"648"	599	342	140	50	22	4	5	0	1	0	0	0	0	0	0	0	0
"649"	599	336	135	62	22	5	3	1	0	0	0	0	0	0	0	0	0
"650"	586	348	140	51	22	11	4	1	0	0	0	0	0	0	0	0	0
"651"	586	343	148	55	17	9	4	1	0	0	0	0	0	0	0	0	0
"652"	606	339	139	44	23	6	4	2	0	0	0	0	0	0	0	0	0
"653"	599	333	129	64	22	8	5	2	0	1	0	0	0	0	0	0	0
"654"	619	324	142	39	26	7	3	2	0	0	1	0	0	0	0	0	0
"655"	586	357	129	54	21	8	7	0	1	0	0	0	0	0	0	0	0
"656"	605	309	141	67	26	7	3	2	3	0	0	0	0	0	0	0	0
"657"	585	356	119	52	32	13	3	3	0	0	0	0	0	0	0	0	0
"658"	605	315	156	55	18	11	2	0	1	0	0	0	0	0	0	0	0
"659"	598	317	154	55	29	8	1	1	0	0	0	0	0	0	0	0	0
"660"	606	323	158	41	21	11	1	1	1	0	0	0	0	0	0	0	0
"661"	601	330	143	61	18	4	4	1	1	0	0	0	0	0	0	0	0
"662"	596	339	152	46	17	8	1	1	2	1	0	0	0	0	0	0	0
"663"	565	378	122	61	22	11	2	0	1	1	0	0	0	0	0	0	0
"664"	591	330	152	60	21	5	3	0	0	1	0	0	0	0	0	0	0
"665"	584	330	147	67	23	7	4	1	0	0	0	0	0	0	0	0	0
"666"	608	333	143	48	21	7	1	0	0	0	1	1	0	0	0	0	0
"667"	586	336	156	53	20	8	4	0	0	0	0	0	0	0	0	0	0
"668"	602	338	131	57	23	7	3	2	0	0	0	0	0	0	0	0	0
"669"	593	331	165	47	13	9	1	4	0	0	0	0	0	0	0	0	0
"670"	585	335	151	59	18	7	5	3	0	0	0	0	0	0	0	0	0
"671"	603	329	137	56	22	11	4	1	0	0	0	0	0	0	0	0	0
"672"	590	352	141	47	23	5	2	3	0	0	0	0	0	0	0	0	0
"673"	602	319	154	55	18	7	4	1	2	1	0	0	0	0	0	0	0
"674"	597	325	141	53	32	13	2	0	0	0	0	0	0	0	0	0	0
"675"	584	347	149	53	19	6	2	2	0	0	1	0	0	0	0	0	0
"676"	586	339	149	50	25	8	1	3	2	0	0	0	0	0	0	0	0
"677"	599	328	142	49	29	10	3	2	1	0	0	0	0	0	0	0	0
"678"	594	342	138	58	13	11	6	0	0	0	0	0	0	1	0	0	0
"679"	597	304	161	59	23	10	8	0	1	0	0	0	0	0	0	0	0
"680"	628	314	124	65	18	8	4	0	2	0	0	0	0	0	0	0	0
"681"	583	328	148	57	34	7	4	0	1	0	1	0	0	0	0	0	0
"682"	595	309	159	68	17	13	1	0	1	0	0	0	0	0	0	0	0
"683"	587	353	132	63	11	11	3	3	0	0	0	0	0	0	0	0	0
"684"	606	322	149	58	17	9	1	0	0	1	0	0	0	0	0	0	0
"685"	611	325	144	50	22	4	4	1	2	0	0	0	0	0	0	0	0
"686"	567	360	141	52	32	8	1	0	0	2	0	0	0	0	0	0	0
"687"	593	329	155	59	13	8	4	1	0	1	0	0	0	0	0	0	0
"688"	567	336	164	60	25	5	2	2	0	1	1	0	0	0	0	0	0
"689"	590	345	142	48	22	13	2	1	0	0	0	0	0	0	0	0	0
"690"	611	354	128	48	15	5	0	1	0	1	0	0	0	0	0	0	0
"691"	623	331	115	67	18	7	1	0	1	0	0	0	0	0	0	0	0
"692"	589	342	132	61	21	11	6	0	1	0	0	0	0	0	0	0	0
"693"	582	341	143	69	18	6	2	1	1	0	0	0	0	0	0	0	0
"694"	575	346	168	41	23	10	0	0	0	0	0	0	0	0	0	0	0
"695"	572	365	144	50	18	7	5	1	0	0	0	1	0	0	0	0	0
"696"	602	330	130	66	23	5	5	1	1	0	0	0	0	0	0	0	0
"697"	570	353	147	54	31	6	1	1	0	0	0	0	0	0	0	0	0
"698"	584	329	154	57	23	10	2	3	1	0	0	0	0	0	0	0	0
"699"	579	350	144	57	19	10	2	1	1	0	0	0	0	0	0	0	0
"700"	596	328	156	47	26	7	1	1	0	1	0	0	0	0	0	0	0
"701"	581	347	140	64	21	6	4	0	0	0	0	0	0	0	0	0	0
"702"	586	331	150	70	16	7	2	0	1	0	0	0	0	0	0	0	0
"703"	615	324	125	52	37	6	3	0	1	0	0	0	0	0	0	0	0
"704"	606	326	147	49	25	6	2	0	1	0	0	1	0	0	0	0	0
"705"	586	335	140	60	26	11	3	2	0	0	0	0	0	0	0	0	0
"706"	603	328	149	58	14	5	4	2	0	0	0	0	0	0	0	0	0
"707"	574	321	154	70	26	10	4	1	1	1	1	0	0	0	0	0	0
"708"	614	310	147	58	19	9	4	2	0	0	0	0	0	0	0	0	0
"709"	622	303	142	68	16	6	4	2	0	0	0	0	0	0	0	0	0
"710"	604	337	135	56	21	8	1	1	0	0	0	0	0	0	0	0	0
"711"	601	314	143	63	27	11	2	1	1	0	0	0	0	0	0	0	0
"712"	630	306	134	51	23	13	4	1	0	0	1	0	0	0	0	0	0
"713"	593	341	144	52	17	9	5	2	0	0	0	0	0	0	0	0	0
"714"	617	326	134	58	19	8	0	0	0	1	0	0	0	0	0	0	0
"715"	601	316	158	55	24	5	3	1	0	0	0	0	0	0	0	0	0
"716"	610	315	146	60	19	9	1	3	0	0	0	0	0	0	0	0	0
"717"	617	308	143	66	18	8	2	1	0	0	0	0	0	0	0	0	0
"718"	595	331	133	67	21	9	6	1	0	0	0	0	0	0	0	0	0
"719"	615	306	151	65	10	13	2	1	0	0	0	0	0	0	0	0	0
"720"	598	336	147	54	20	5	1	2	0	0	0	0	0	0	0	0	0
"721"	632	299	138	63	17	6	2	4	2	0	0	0	0	0	0	0	0
"722"	605	329	148	59	17	3	2	0	0	0	0	0	0	0	0	0	0
"723"	603	338	127	61	22	8	4	0	0	0	0	0	0	0	0	0	0
